mean,median,std,sum,count,q5,q10,q25,q75,q90,q95,feature,group,value,sub_group,sub_value
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1898,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1898,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1898,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1898,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1899,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1899,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1899,season,summer
0.133,0.0,0.342,12.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,extreme_low_max_rolling_median,year,1899,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1900,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1900,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1900,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1900,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1901,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1901,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1901,season,summer
0.044,0.0,0.207,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1901,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1902,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1902,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1902,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1902,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1903,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1903,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1903,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1903,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1904,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1904,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1904,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1904,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1905,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1905,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1905,season,summer
0.078,0.0,0.269,7.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,extreme_low_max_rolling_median,year,1905,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1906,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1906,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1906,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1906,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1907,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1907,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1907,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1907,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1908,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1908,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1908,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1908,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1909,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1909,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1909,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1909,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1910,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1910,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1910,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1910,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1911,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1911,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1911,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1911,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1912,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1912,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1912,season,summer
0.121,0.0,0.328,11.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,extreme_low_max_rolling_median,year,1912,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1913,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1913,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1913,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1913,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1914,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1914,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1914,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1914,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1915,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1915,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1915,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1915,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1916,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1916,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1916,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1916,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1917,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1917,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1917,season,summer
0.033,0.0,0.181,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1917,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1918,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1918,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1918,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1918,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1919,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1919,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1919,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1919,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1920,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1920,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1920,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1920,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1921,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1921,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1921,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1921,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1922,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1922,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1922,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1922,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1923,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1923,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1923,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1923,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1924,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1924,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1924,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1924,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1925,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1925,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1925,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1925,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1926,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1926,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1926,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1926,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1927,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1927,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1927,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1927,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1928,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1928,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1928,season,summer
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1928,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1929,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1929,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1929,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1929,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1930,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1930,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1930,season,summer
0.022,0.0,0.148,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1930,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1931,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1931,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1931,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1931,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1932,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1932,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1932,season,summer
0.055,0.0,0.229,5.0,91.0,0.0,0.0,0.0,0.0,0.0,0.5,extreme_low_max_rolling_median,year,1932,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1933,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1933,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1933,season,summer
0.044,0.0,0.207,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1933,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1934,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1934,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1934,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1934,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1935,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1935,season,spring
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1935,season,summer
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1935,season,winter
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1936,season,fall
0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme_low_max_rolling_median,year,1936,season,spring
